MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20180220,TN,93.41,6.59,0.18,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180213,TN,83.74,16.26,0.93,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180206,TN,33.89,66.11,22.68,1.04,0.00,0.00,2018-02-06,2018-02-12,1
20180130,TN,33.66,66.34,22.85,1.04,0.00,0.00,2018-01-30,2018-02-05,1
20180123,TN,38.31,61.69,6.60,0.00,0.00,0.00,2018-01-23,2018-01-29,1
20180116,TN,70.50,29.50,0.98,0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180109,TN,69.85,30.15,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180102,TN,90.46,9.54,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20171226,TN,99.79,0.21,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,TN,68.14,31.86,0.56,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,TN,68.14,31.86,0.56,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,TN,92.61,7.39,0.46,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,TN,92.64,7.36,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,TN,97.24,2.76,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,TN,98.85,1.15,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,TN,99.93,0.07,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,TN,99.78,0.22,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,TN,93.64,6.36,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,TN,89.57,10.43,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,TN,92.34,7.66,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,TN,92.34,7.66,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,TN,92.57,7.43,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,TN,99.37,0.63,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,TN,99.37,0.63,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,TN,99.37,0.63,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,TN,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,TN,99.97,0.03,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,TN,99.79,0.21,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,TN,99.79,0.21,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,TN,99.48,0.52,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,TN,96.37,3.63,0.52,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,TN,47.99,52.01,5.84,0.53,0.00,0.00,2017-04-18,2017-04-24,1
20170411,TN,47.99,52.01,5.84,0.53,0.00,0.00,2017-04-11,2017-04-17,1
20170404,TN,47.99,52.01,5.90,0.53,0.00,0.00,2017-04-04,2017-04-10,1
20170328,TN,47.99,52.01,6.24,1.15,0.00,0.00,2017-03-28,2017-04-03,1
20170321,TN,25.40,74.60,13.36,4.74,1.13,0.00,2017-03-21,2017-03-27,1
20170314,TN,10.44,89.56,19.65,8.67,1.13,0.00,2017-03-14,2017-03-20,1
20170307,TN,5.24,94.76,19.65,9.13,1.54,0.00,2017-03-07,2017-03-13,1
20170228,TN,5.24,94.76,19.65,9.13,1.54,0.00,2017-02-28,2017-03-06,1
20170221,TN,48.86,51.14,16.78,5.60,0.19,0.00,2017-02-21,2017-02-27,1
20170214,TN,48.99,51.01,16.78,5.32,0.02,0.00,2017-02-14,2017-02-20,1
20170207,TN,48.99,51.01,16.70,5.32,0.02,0.00,2017-02-07,2017-02-13,1
20170131,TN,48.99,51.01,16.70,5.32,0.02,0.00,2017-01-31,2017-02-06,1
20170124,TN,48.99,51.01,16.70,5.32,0.02,0.00,2017-01-24,2017-01-30,1
20170117,TN,32.58,67.42,35.33,13.03,1.83,0.00,2017-01-17,2017-01-23,1
20170110,TN,22.96,77.04,37.78,13.03,1.83,0.00,2017-01-10,2017-01-16,1
20170103,TN,22.96,77.04,37.78,13.03,1.83,0.00,2017-01-03,2017-01-09,1
20161227,TN,7.61,92.39,46.77,19.76,5.06,0.00,2016-12-27,2017-01-02,1
20161220,TN,0.00,100.00,100.00,22.58,5.06,0.00,2016-12-20,2016-12-26,1
20161213,TN,0.00,100.00,100.00,79.38,12.04,0.00,2016-12-13,2016-12-19,1
20161206,TN,0.00,100.00,100.00,81.34,12.28,0.00,2016-12-06,2016-12-12,1
20161129,TN,0.00,100.00,100.00,99.08,60.43,13.60,2016-11-29,2016-12-05,1
20161122,TN,0.00,100.00,100.00,99.08,60.43,13.60,2016-11-22,2016-11-28,1
20161115,TN,0.00,100.00,100.00,94.87,35.22,8.73,2016-11-15,2016-11-21,1
20161108,TN,0.00,100.00,98.61,56.16,14.79,6.47,2016-11-08,2016-11-14,1
20161101,TN,0.00,100.00,97.46,35.09,14.71,5.07,2016-11-01,2016-11-07,1
20161025,TN,0.04,99.96,72.11,30.45,9.85,1.74,2016-10-25,2016-10-31,1
20161018,TN,0.04,99.96,55.17,22.33,8.42,1.74,2016-10-18,2016-10-24,1
20161011,TN,4.39,95.61,51.78,10.86,4.03,1.74,2016-10-11,2016-10-17,1
20161004,TN,40.98,59.02,27.21,10.27,4.03,1.38,2016-10-04,2016-10-10,1
20160927,TN,56.05,43.95,17.41,7.96,3.54,1.38,2016-09-27,2016-10-03,1
20160920,TN,62.02,37.98,16.84,7.26,1.50,0.00,2016-09-20,2016-09-26,1
20160913,TN,63.14,36.86,15.96,7.26,0.86,0.00,2016-09-13,2016-09-19,1
20160906,TN,67.83,32.17,13.66,7.56,0.04,0.00,2016-09-06,2016-09-12,1
20160830,TN,68.22,31.78,13.66,7.56,0.04,0.00,2016-08-30,2016-09-05,1
20160823,TN,62.63,37.37,13.87,7.57,0.04,0.00,2016-08-23,2016-08-29,1
20160816,TN,44.35,55.65,24.73,10.51,2.23,0.00,2016-08-16,2016-08-22,1
20160809,TN,42.84,57.16,24.73,10.51,1.61,0.00,2016-08-09,2016-08-15,1
20160802,TN,28.69,71.31,32.31,12.66,1.61,0.00,2016-08-02,2016-08-08,1
20160726,TN,25.55,74.45,32.31,12.66,1.61,0.00,2016-07-26,2016-08-01,1
20160719,TN,25.57,74.43,31.75,12.65,1.24,0.00,2016-07-19,2016-07-25,1
20160712,TN,37.55,62.45,31.63,12.67,1.24,0.00,2016-07-12,2016-07-18,1
20160705,TN,31.76,68.24,40.43,15.14,0.56,0.00,2016-07-05,2016-07-11,1
20160628,TN,37.23,62.77,32.66,5.64,0.14,0.00,2016-06-28,2016-07-04,1
20160621,TN,29.46,70.54,46.38,8.52,0.00,0.00,2016-06-21,2016-06-27,1
20160614,TN,37.79,62.21,43.48,6.53,0.00,0.00,2016-06-14,2016-06-20,1
20160607,TN,40.32,59.68,41.09,1.96,0.00,0.00,2016-06-07,2016-06-13,1
20160531,TN,39.33,60.67,47.28,1.96,0.00,0.00,2016-05-31,2016-06-06,1
20160524,TN,38.73,61.27,30.81,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160517,TN,34.85,65.15,33.73,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160510,TN,34.63,65.37,32.57,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160503,TN,38.76,61.24,24.49,0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160426,TN,40.04,59.96,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,1
20160419,TN,48.87,51.13,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,1
20160412,TN,94.69,5.31,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,1
20160405,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,1
20160329,TN,99.80,0.20,0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,1
20160322,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28,1
20160315,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-15,2016-03-21,1
20160308,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-08,2016-03-14,1
20160301,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,1
20160223,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-23,2016-02-29,1
20160216,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160209,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160202,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160126,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160119,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160112,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160105,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20151229,TN,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151222,TN,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151215,TN,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151208,TN,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151201,TN,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151124,TN,95.53,4.47,0.00,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151117,TN,87.49,12.51,0.00,0.00,0.00,0.00,2015-11-17,2015-11-23,1
20151110,TN,91.50,8.50,0.05,0.00,0.00,0.00,2015-11-10,2015-11-16,1
20151103,TN,91.58,8.42,0.05,0.00,0.00,0.00,2015-11-03,2015-11-09,1
20151027,TN,78.48,21.52,5.39,0.00,0.00,0.00,2015-10-27,2015-11-02,1
20151020,TN,64.79,35.21,10.49,0.00,0.00,0.00,2015-10-20,2015-10-26,1
20151013,TN,77.98,22.02,7.84,0.00,0.00,0.00,2015-10-13,2015-10-19,1
20151006,TN,89.74,10.26,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12,1
20150929,TN,77.22,22.78,0.39,0.00,0.00,0.00,2015-09-29,2015-10-05,1
20150922,TN,77.48,22.52,0.39,0.00,0.00,0.00,2015-09-22,2015-09-28,1
20150915,TN,84.75,15.25,0.00,0.00,0.00,0.00,2015-09-15,2015-09-21,1
20150908,TN,88.81,11.19,0.00,0.00,0.00,0.00,2015-09-08,2015-09-14,1
20150901,TN,95.20,4.80,0.00,0.00,0.00,0.00,2015-09-01,2015-09-07,1
20150825,TN,95.28,4.72,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31,1
20150818,TN,95.25,4.75,0.00,0.00,0.00,0.00,2015-08-18,2015-08-24,1
20150811,TN,95.25,4.75,0.00,0.00,0.00,0.00,2015-08-11,2015-08-17,1
20150804,TN,97.21,2.79,0.00,0.00,0.00,0.00,2015-08-04,2015-08-10,1
20150728,TN,99.95,0.05,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03,1
20150721,TN,99.95,0.05,0.00,0.00,0.00,0.00,2015-07-21,2015-07-27,1
20150714,TN,99.95,0.05,0.00,0.00,0.00,0.00,2015-07-14,2015-07-20,1
20150707,TN,89.93,10.07,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13,1
20150630,TN,55.82,44.18,9.86,0.00,0.00,0.00,2015-06-30,2015-07-06,1
20150623,TN,51.58,48.42,11.99,0.00,0.00,0.00,2015-06-23,2015-06-29,1
20150616,TN,74.99,25.01,9.35,0.00,0.00,0.00,2015-06-16,2015-06-22,1
20150609,TN,78.66,21.34,0.00,0.00,0.00,0.00,2015-06-09,2015-06-15,1
20150602,TN,77.93,22.07,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08,1
20150526,TN,36.23,63.77,0.00,0.00,0.00,0.00,2015-05-26,2015-06-01,1
20150519,TN,79.51,20.49,0.00,0.00,0.00,0.00,2015-05-19,2015-05-25,1
20150512,TN,79.51,20.49,0.00,0.00,0.00,0.00,2015-05-12,2015-05-18,1
20150505,TN,100.00,0.00,0.00,0.00,0.00,0.00,2015-05-05,2015-05-11,1
20150428,TN,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-28,2015-05-04,1
20150421,TN,97.80,2.20,0.00,0.00,0.00,0.00,2015-04-21,2015-04-27,1
20150414,TN,97.10,2.90,0.00,0.00,0.00,0.00,2015-04-14,2015-04-20,1
20150407,TN,97.10,2.90,0.00,0.00,0.00,0.00,2015-04-07,2015-04-13,1
20150331,TN,97.10,2.90,0.00,0.00,0.00,0.00,2015-03-31,2015-04-06,1
20150324,TN,92.96,7.04,0.00,0.00,0.00,0.00,2015-03-24,2015-03-30,1
20150317,TN,88.97,11.03,0.00,0.00,0.00,0.00,2015-03-17,2015-03-23,1
20150310,TN,88.97,11.03,0.00,0.00,0.00,0.00,2015-03-10,2015-03-16,1
20150303,TN,84.19,15.81,2.85,0.00,0.00,0.00,2015-03-03,2015-03-09,1
20150224,TN,80.73,19.27,5.69,0.00,0.00,0.00,2015-02-24,2015-03-02,1
20150217,TN,48.55,51.45,28.56,13.07,0.00,0.00,2015-02-17,2015-02-23,1
20150210,TN,50.33,49.67,28.56,13.07,0.00,0.00,2015-02-10,2015-02-16,1
20150203,TN,58.12,41.88,22.52,0.33,0.00,0.00,2015-02-03,2015-02-09,1
20150127,TN,58.57,41.43,16.67,0.00,0.00,0.00,2015-01-27,2015-02-02,1
20150120,TN,76.27,23.73,16.02,0.00,0.00,0.00,2015-01-20,2015-01-26,1
20150113,TN,77.62,22.38,10.03,0.00,0.00,0.00,2015-01-13,2015-01-19,1
20150106,TN,82.96,17.04,0.00,0.00,0.00,0.00,2015-01-06,2015-01-12,1
20141230,TN,82.96,17.04,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20191231,TX,44.69,55.31,36.12,9.19,0.74,0.00,2019-12-31,2020-01-06,1
20191224,TX,44.13,55.87,38.62,9.46,0.67,0.00,2019-12-24,2019-12-30,1
20191217,TX,45.21,54.79,37.29,8.27,0.67,0.00,2019-12-17,2019-12-23,1
20191210,TX,45.58,54.42,34.88,8.06,0.67,0.00,2019-12-10,2019-12-16,1
20191203,TX,44.14,55.86,33.54,8.42,0.67,0.00,2019-12-03,2019-12-09,1
20191126,TX,45.51,54.49,32.37,9.98,0.53,0.00,2019-11-26,2019-12-02,1
20191119,TX,47.81,52.19,31.96,10.46,0.53,0.00,2019-11-19,2019-11-25,1
20191112,TX,46.76,53.24,31.97,11.04,0.56,0.00,2019-11-12,2019-11-18,1
20191105,TX,42.29,57.71,40.96,19.22,6.00,0.00,2019-11-05,2019-11-11,1
20191029,TX,38.98,61.02,46.55,22.40,4.65,0.00,2019-10-29,2019-11-04,1
20191022,TX,39.30,60.70,48.74,25.85,6.68,0.00,2019-10-22,2019-10-28,1
20191015,TX,38.24,61.76,50.39,26.33,9.37,0.00,2019-10-15,2019-10-21,1
20191008,TX,39.05,60.95,48.52,29.91,8.60,0.00,2019-10-08,2019-10-14,1
20191001,TX,31.74,68.26,46.05,22.33,6.32,0.00,2019-10-01,2019-10-07,1
20190924,TX,34.78,65.22,48.33,19.69,3.50,0.00,2019-09-24,2019-09-30,1
20190917,TX,27.74,72.26,51.75,21.20,3.07,0.00,2019-09-17,2019-09-23,1
20190910,TX,28.16,71.84,53.42,17.43,2.76,0.00,2019-09-10,2019-09-16,1
20190903,TX,33.59,66.41,42.90,10.26,1.73,0.00,2019-09-03,2019-09-09,1
20190827,TX,25.90,74.10,37.58,8.75,1.21,0.00,2019-08-27,2019-09-02,1
20190820,TX,27.48,72.52,32.00,6.75,0.56,0.00,2019-08-20,2019-08-26,1
20190813,TX,35.20,64.80,22.18,4.08,0.21,0.00,2019-08-13,2019-08-19,1
20190806,TX,53.05,46.95,9.79,1.21,0.00,0.00,2019-08-06,2019-08-12,1
20190730,TX,76.49,23.51,4.31,0.42,0.00,0.00,2019-07-30,2019-08-05,1
20190723,TX,89.88,10.12,1.99,0.66,0.00,0.00,2019-07-23,2019-07-29,1
20190716,TX,93.14,6.86,1.67,0.58,0.00,0.00,2019-07-16,2019-07-22,1
20190709,TX,95.13,4.87,1.30,0.20,0.00,0.00,2019-07-09,2019-07-15,1
20190702,TX,94.84,5.16,1.34,0.05,0.00,0.00,2019-07-02,2019-07-08,1
20190625,TX,95.84,4.16,1.93,0.23,0.00,0.00,2019-06-25,2019-07-01,1
20190618,TX,94.17,5.83,1.59,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,TX,94.90,5.10,0.52,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,TX,93.83,6.17,0.18,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,TX,94.24,5.76,0.20,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,TX,97.90,2.10,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,TX,99.57,0.43,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,TX,96.95,3.05,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,TX,87.27,12.73,1.46,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,TX,79.75,20.25,1.29,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,TX,74.85,25.15,5.22,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,TX,61.20,38.80,7.83,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,TX,54.27,45.73,12.20,2.61,0.00,0.00,2019-04-02,2019-04-08,1
20190326,TX,61.92,38.08,11.44,2.38,0.00,0.00,2019-03-26,2019-04-01,1
20190319,TX,69.05,30.95,9.67,0.90,0.00,0.00,2019-03-19,2019-03-25,1
20190312,TX,52.86,47.14,14.69,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,TX,45.94,54.06,19.92,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,TX,48.21,51.79,16.33,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,TX,59.54,40.46,6.63,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,TX,64.76,35.24,3.06,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,TX,81.97,18.03,1.81,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,TX,90.22,9.78,1.15,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,TX,90.39,9.61,2.45,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,TX,91.82,8.18,1.60,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,TX,92.71,7.29,1.51,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,TX,92.99,7.01,1.32,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,TX,90.02,9.98,0.80,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,TX,94.51,5.49,0.80,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,TX,96.30,3.70,0.80,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,TX,96.13,3.87,0.80,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,TX,97.73,2.27,0.80,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,TX,97.73,2.27,0.80,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,TX,97.73,2.27,0.99,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,TX,97.17,2.83,1.15,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20181030,TX,96.15,3.85,1.84,0.43,0.00,0.00,2018-10-30,2018-11-05,1
20181023,TX,93.19,6.81,3.62,1.72,0.42,0.00,2018-10-23,2018-10-29,1
20181016,TX,90.35,9.65,3.92,1.73,0.54,0.00,2018-10-16,2018-10-22,1
20181009,TX,69.42,30.58,11.67,3.04,0.59,0.00,2018-10-09,2018-10-15,1
20181002,TX,61.59,38.41,18.01,7.04,1.04,0.00,2018-10-02,2018-10-08,1
20180925,TX,57.46,42.54,20.19,7.03,0.96,0.00,2018-09-25,2018-10-01,1
20180918,TX,39.87,60.13,28.85,9.26,2.43,0.10,2018-09-18,2018-09-24,1
20180911,TX,32.07,67.93,31.13,9.81,2.43,0.10,2018-09-11,2018-09-17,1
20180904,TX,19.92,80.08,64.28,27.09,5.51,0.12,2018-09-04,2018-09-10,1
20180828,TX,18.56,81.44,62.34,30.69,6.78,0.30,2018-08-28,2018-09-03,1
20180821,TX,18.99,81.01,59.88,28.00,5.22,0.30,2018-08-21,2018-08-27,1
20180814,TX,22.28,77.72,59.18,32.14,6.22,0.35,2018-08-14,2018-08-20,1
20180807,TX,21.55,78.45,63.94,45.45,19.43,0.36,2018-08-07,2018-08-13,1
20180731,TX,21.82,78.18,59.26,35.93,8.48,0.00,2018-07-31,2018-08-06,1
20180724,TX,24.54,75.46,50.13,28.15,4.32,0.00,2018-07-24,2018-07-30,1
20180717,TX,27.67,72.33,45.81,18.78,3.38,0.00,2018-07-17,2018-07-23,1
20180710,TX,24.87,75.13,49.41,19.07,4.95,0.00,2018-07-10,2018-07-16,1
20180703,TX,17.38,82.62,55.30,24.06,6.84,0.46,2018-07-03,2018-07-09,1
20180626,TX,27.33,72.67,47.80,17.91,5.07,0.00,2018-06-26,2018-07-02,1
20180619,TX,25.97,74.03,47.12,18.88,3.78,0.64,2018-06-19,2018-06-25,1
20180612,TX,24.52,75.48,49.81,25.03,9.74,2.43,2018-06-12,2018-06-18,1
20180605,TX,21.20,78.80,44.37,23.44,7.29,1.59,2018-06-05,2018-06-11,1
20180529,TX,31.26,68.74,40.06,21.93,7.82,1.17,2018-05-29,2018-06-04,1
20180522,TX,37.32,62.68,40.53,22.46,9.20,2.54,2018-05-22,2018-05-28,1
20180515,TX,36.32,63.68,43.39,25.33,12.98,4.02,2018-05-15,2018-05-21,1
20180508,TX,39.78,60.22,38.80,22.30,12.97,4.61,2018-05-08,2018-05-14,1
20180501,TX,33.60,66.40,49.36,25.50,13.94,4.31,2018-05-01,2018-05-07,1
20180424,TX,33.36,66.64,53.23,26.26,14.54,3.88,2018-04-24,2018-04-30,1
20180417,TX,35.09,64.91,49.47,23.58,13.70,4.37,2018-04-17,2018-04-23,1
20180410,TX,34.90,65.10,49.01,22.20,13.21,4.27,2018-04-10,2018-04-16,1
20180403,TX,33.29,66.71,49.43,21.57,13.21,1.47,2018-04-03,2018-04-09,1
20180327,TX,26.19,73.81,64.23,28.30,15.08,1.21,2018-03-27,2018-04-02,1
20180320,TX,25.50,74.50,61.14,25.84,15.08,0.00,2018-03-20,2018-03-26,1
20180313,TX,24.83,75.17,54.19,22.29,14.19,0.00,2018-03-13,2018-03-19,1
20180306,TX,25.76,74.24,54.22,21.74,14.16,0.00,2018-03-06,2018-03-12,1
20180227,TX,22.75,77.25,55.19,22.04,11.47,0.00,2018-02-27,2018-03-05,1
20180220,TX,11.90,88.10,70.76,37.56,11.13,0.00,2018-02-20,2018-02-26,1
20180213,TX,10.26,89.74,71.22,37.56,13.07,0.00,2018-02-13,2018-02-19,1
20180206,TX,9.76,90.24,64.88,29.56,11.79,0.00,2018-02-06,2018-02-12,1
20180130,TX,13.27,86.73,56.47,21.98,7.30,0.00,2018-01-30,2018-02-05,1
20180123,TX,14.50,85.50,49.49,17.14,4.25,0.00,2018-01-23,2018-01-29,1
20180116,TX,20.81,79.19,41.81,16.21,2.01,0.00,2018-01-16,2018-01-22,1
20180109,TX,27.08,72.92,36.93,10.75,0.39,0.00,2018-01-09,2018-01-15,1
20180102,TX,33.37,66.63,33.56,5.94,0.11,0.00,2018-01-02,2018-01-08,1
20171226,TX,37.16,62.84,32.93,2.90,0.11,0.00,2017-12-26,2018-01-01,1
20171219,TX,36.13,63.87,37.03,8.84,0.25,0.00,2017-12-19,2017-12-25,1
20171212,TX,28.56,71.44,26.17,11.74,0.76,0.00,2017-12-12,2017-12-18,1
20171205,TX,27.60,72.40,37.06,10.82,0.00,0.00,2017-12-05,2017-12-11,1
20171128,TX,28.73,71.27,35.11,5.50,0.00,0.00,2017-11-28,2017-12-04,1
20171121,TX,40.02,59.98,20.23,3.25,0.00,0.00,2017-11-21,2017-11-27,1
20171114,TX,54.34,45.66,15.26,0.97,0.00,0.00,2017-11-14,2017-11-20,1
20171107,TX,58.23,41.77,8.80,0.56,0.00,0.00,2017-11-07,2017-11-13,1
20171031,TX,71.18,28.82,2.52,0.11,0.00,0.00,2017-10-31,2017-11-06,1
20171024,TX,80.89,19.11,1.74,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,TX,80.83,19.17,4.32,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,TX,87.34,12.66,3.31,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,TX,86.76,13.24,2.20,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,TX,70.54,29.46,4.17,0.04,0.00,0.00,2017-09-26,2017-10-02,1
20170919,TX,79.27,20.73,3.27,0.35,0.00,0.00,2017-09-19,2017-09-25,1
20170912,TX,92.45,7.55,1.52,0.04,0.00,0.00,2017-09-12,2017-09-18,1
20170905,TX,94.84,5.16,0.79,0.04,0.00,0.00,2017-09-05,2017-09-11,1
20170829,TX,96.14,3.86,0.87,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,TX,86.44,13.56,2.47,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,TX,89.71,10.29,1.23,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,TX,79.97,20.03,4.29,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,TX,73.48,26.52,9.90,0.73,0.00,0.00,2017-08-01,2017-08-07,1
20170725,TX,75.04,24.96,8.99,1.26,0.00,0.00,2017-07-25,2017-07-31,1
20170718,TX,74.42,25.58,7.85,0.46,0.00,0.00,2017-07-18,2017-07-24,1
20170711,TX,76.12,23.88,6.57,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,TX,73.51,26.49,6.01,0.92,0.00,0.00,2017-07-04,2017-07-10,1
